dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1680552000,2023-04-03 20:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.3,10000,-4.35,-3.93,-1.03,1.51,1026,,,68,4.02,355,8.94,,,,,0,800,Clear,sky is clear,01n
1680555600,2023-04-03 21:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-0.54,10000,-4.62,-5.27,-2.14,0.95,1026,,,71,4.47,360,8.49,,,,,0,800,Clear,sky is clear,01n
1680559200,2023-04-03 22:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-1.41,10000,-4.98,-5.28,-2.38,-1.1,1026,,,74,3.09,350,,,,,,0,800,Clear,sky is clear,01n
1680562800,2023-04-03 23:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-1.7,10000,-5.11,-6.7,-2.55,-0.72,1026,,,75,4.47,5,9.39,,,,,0,800,Clear,sky is clear,01n
1680566400,2023-04-04 00:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-1.83,10000,-5.08,-5.38,-2.94,-1.19,1025,,,76,2.68,355,7.15,,,,,0,800,Clear,sky is clear,01n
1680570000,2023-04-04 01:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-2.61,10000,-5.54,-6.76,-3.81,-1.27,1025,,,78,3.13,338,8.05,,,,,0,800,Clear,sky is clear,01n
1680573600,2023-04-04 02:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-2.62,10000,-5.85,-5.59,-3.49,-1.83,1025,,,76,2.06,320,,,,,,0,800,Clear,sky is clear,01n
1680577200,2023-04-04 03:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-2.55,10000,-5.78,-6.12,-3.38,-1.83,1025,,,76,2.57,350,,,,,,0,800,Clear,sky is clear,01n
1680580800,2023-04-04 04:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-3.01,10000,-5.93,-5.26,-3.38,-1.34,1025,,,78,1.54,310,,,,,,0,800,Clear,sky is clear,01n
1680584400,2023-04-04 05:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-2.97,10000,-5.45,-6.74,-3.81,-1.34,1025,,,81,2.68,345,5.81,,,,,0,800,Clear,sky is clear,01d
1680588000,2023-04-04 06:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-1.22,10000,-4.03,-6.65,-2.19,-0.05,1025,,,79,5.36,5,9.83,,,,,0,800,Clear,sky is clear,01d
1680591600,2023-04-04 07:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-0.44,10000,-4.52,-5.14,-1.59,0.51,1025,,,71,4.47,5,9.39,,,,,75,803,Clouds,broken clouds,04d
1680595200,2023-04-04 08:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.08,10000,-5.06,-5.02,-0.48,0.53,1025,,,65,5.36,336,10.28,,,,,75,803,Clouds,broken clouds,04d
1680598800,2023-04-04 09:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.25,10000,-5.85,-4.8,-0.19,0.95,1025,,,60,5.36,313,12.07,,,,,75,803,Clouds,broken clouds,04d
1680602400,2023-04-04 10:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.66,10000,-5.7,-3.49,-0.19,1.89,1025,,,59,4.02,360,11.18,,,,,75,803,Clouds,broken clouds,04d
1680606000,2023-04-04 11:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.26,10000,-5.81,-2.46,0.81,1.89,1024,,,56,3.6,350,,,,,,75,803,Clouds,broken clouds,04d
1680609600,2023-04-04 12:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.66,10000,-5.47,-2.63,1.34,2.06,1024,,,56,4.63,320,,,,,,100,804,Clouds,overcast clouds,04d
1680613200,2023-04-04 13:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.32,10000,-6.18,-3.06,0.81,1.64,1024,,,54,4.63,310,,,,,,75,803,Clouds,broken clouds,04d
1680616800,2023-04-04 14:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,2.41,10000,-6.17,-2.3,0.81,4.45,1023,,,50,5.81,345,10.28,0.1,,,,75,500,Rain,light rain,10d
1680620400,2023-04-04 15:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.92,10000,-5.68,-1.27,1.51,2.19,1023,,,54,3.09,310,,,,,,75,803,Clouds,broken clouds,04d
1680624000,2023-04-04 16:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.58,10000,-5.96,-1.22,0.81,2.23,1023,,,54,2.57,330,,,,,,20,801,Clouds,few clouds,02d
1680627600,2023-04-04 17:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.27,10000,-5.39,-1.05,0.51,1.68,1023,,,58,2.06,270,,,,,,0,800,Clear,sky is clear,01d
1680631200,2023-04-04 18:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.02,10000,-5.48,0.02,-1.16,0.57,1023,,,63,1.03,0,,,,,,40,802,Clouds,scattered clouds,03n
1680634800,2023-04-04 19:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-1,10000,-5.4,-1,-2.7,0.33,1023,,,69,1.03,0,,,,,,20,801,Clouds,few clouds,02n
1680638400,2023-04-04 20:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-1.27,10000,-5.33,-1.27,-2.38,-0.23,1023,,,71,0.51,0,,,,,,40,802,Clouds,scattered clouds,03n
1680642000,2023-04-04 21:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-1.03,10000,-4.45,-4.32,-2.38,-0.23,1023,,,75,2.57,220,,,,,,75,803,Clouds,broken clouds,04n
1680645600,2023-04-04 22:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-1.1,10000,-3.33,-4.4,-2.94,0.01,1023,,,83,2.57,260,,,,,,75,600,Snow,light snow,13n
1680649200,2023-04-04 23:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-1.88,10000,-3.54,-3.97,-3.49,-1.1,1023,,,87,1.54,40,,,,,,40,802,Clouds,scattered clouds,03n
1680652800,2023-04-05 00:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-3.1,10000,-4.61,-3.1,-4.36,-2.25,1022,,,88,0.51,0,,,,,,55,741,Fog,fog,50n
1680656400,2023-04-05 01:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-3.18,9000,-4.55,-5.45,-4.49,-2.21,1021,,,89,1.54,280,,,,,,30,741,Fog,fog,50n
1680660000,2023-04-05 02:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-4.07,5000,-5.31,-4.07,-5.19,-2.38,1021,,,90,0,0,,,,,,30,741,Fog,fog,50n
1680660000,2023-04-05 02:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-4.07,5000,-5.31,-4.07,-5.19,-2.38,1021,,,90,0,0,,,,,,30,701,Mist,mist,50n
1680663600,2023-04-05 03:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-4.38,4000,-5.61,-4.38,-4.67,-4.05,1021,,,90,0.51,0,,,,,,34,741,Fog,fog,50n
1680663600,2023-04-05 03:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-4.38,4000,-5.61,-4.38,-4.67,-4.05,1021,,,90,0.51,0,,,,,,34,701,Mist,mist,50n
1680667200,2023-04-05 04:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-4.61,8000,-5.58,-4.61,-5.48,-3.32,1021,,,92,0.51,0,,,,,,40,741,Fog,fog,50n
1680670800,2023-04-05 05:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-3.51,7000,-4.75,-3.51,-6.19,-1.66,1021,,,90,1.03,250,,,,,,75,803,Clouds,broken clouds,04d
1680674400,2023-04-05 06:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-1.72,6000,-3.38,-1.72,-3.19,-0.55,1022,,,87,1.03,0,,,,,,75,803,Clouds,broken clouds,04d
1680678000,2023-04-05 07:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.97,10000,-3.26,-3.11,-1.27,2.86,1022,,,71,4.02,60,6.71,,,,,75,803,Clouds,broken clouds,04d
1680681600,2023-04-05 08:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,2,10000,-4.78,-0.72,0.81,4.11,1022,,,58,2.57,0,,,,,,40,802,Clouds,scattered clouds,03d
1680685200,2023-04-05 09:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,3.11,10000,-5.13,0.6,2.45,3.9,1022,,,52,2.57,40,,,,,,75,803,Clouds,broken clouds,04d
1680688800,2023-04-05 10:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,2.73,10000,-5.67,-0.29,1.75,4.67,1022,,,51,3.09,30,,,,,,75,803,Clouds,broken clouds,04d
1680692400,2023-04-05 11:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,4.17,10000,-5.69,2.16,2.81,5.08,1022,,,46,2.24,281,11.18,,,,,75,803,Clouds,broken clouds,04d
1680696000,2023-04-05 12:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,5.14,10000,-4.9,3.47,3.41,6.64,1021,,,46,2.06,0,,,,,,75,803,Clouds,broken clouds,04d
1680699600,2023-04-05 13:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,5.32,10000,-4.5,3.22,2.86,7.79,1021,,,47,2.57,0,,,,,,75,803,Clouds,broken clouds,04d
1680703200,2023-04-05 14:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,5.58,10000,-4.8,2.81,2.86,7.79,1021,,,45,3.6,40,,,,,,40,802,Clouds,scattered clouds,03d
1680706800,2023-04-05 15:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,4.5,10000,-5.17,1.5,3.81,5.4,1021,,,47,3.58,297,8.94,,,,,0,800,Clear,sky is clear,01d
1680710400,2023-04-05 16:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,4.3,10000,-4.84,1.6,3.81,4.97,1021,,,49,3.09,20,,,,,,75,803,Clouds,broken clouds,04d
1680714000,2023-04-05 17:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,3.27,10000,-4.34,-0.34,2.45,3.9,1021,,,55,4.12,40,,,,,,0,800,Clear,sky is clear,01d
1680717600,2023-04-05 18:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.07,10000,-4.97,-3.05,-0.33,1.81,1022,,,61,4.12,40,,,,,,0,800,Clear,sky is clear,01n
1680721200,2023-04-05 19:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.57,10000,-5.2,-2.89,-0.61,1.08,1022,,,62,3.09,60,,,,,,0,800,Clear,sky is clear,01n
1680724800,2023-04-05 20:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-0.71,10000,-4.78,-5.58,-2.7,0.53,1022,,,71,4.63,50,,,,,,0,800,Clear,sky is clear,01n
1680728400,2023-04-05 21:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-1.27,10000,-5.16,-3.27,-3.25,-0.03,1022,,,72,1.54,80,,,,,,0,800,Clear,sky is clear,01n
1680732000,2023-04-05 22:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-1.6,10000,-5.32,-4.62,-3.49,-0.55,1022,,,73,2.24,90,2.68,,,,,0,800,Clear,sky is clear,01n
1680735600,2023-04-05 23:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-1.82,10000,-5.54,-1.82,-3.38,-1.14,1022,,,73,0.51,0,,,,,,0,800,Clear,sky is clear,01n
1680739200,2023-04-06 00:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-3.25,10000,-5.72,-3.25,-4.22,-1.34,1022,,,81,0.51,280,,,,,,0,800,Clear,sky is clear,01n
1680742800,2023-04-06 01:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-3.44,10000,-5.63,-3.44,-5.19,-2.21,1022,,,83,0.51,260,,,,,,0,800,Clear,sky is clear,01n
1680746400,2023-04-06 02:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-3.56,10000,-6.03,-3.56,-5.19,-2.77,1021,,,81,1.03,250,,,,,,0,800,Clear,sky is clear,01n
1680750000,2023-04-06 03:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-3.97,9000,-5.87,-3.97,-6.19,-2.77,1021,,,85,0.51,250,,,,,,100,804,Clouds,overcast clouds,04n
1680753600,2023-04-06 04:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-3.27,10000,-5.46,-3.27,-6.19,-1.1,1022,,,83,0.51,0,,,,,,75,803,Clouds,broken clouds,04n
1680757200,2023-04-06 05:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-1.99,10000,-4.2,-1.99,-4.19,0.01,1022,,,83,1.03,0,,,,,,75,803,Clouds,broken clouds,04d
1680760800,2023-04-06 06:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,-0.44,10000,-3.88,-0.44,-2.55,1.12,1022,,,75,1.03,0,,,,,,100,804,Clouds,overcast clouds,04d
1680764400,2023-04-06 07:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.16,10000,-3.31,-2.9,-0.79,0.81,1021,,,75,2.57,320,,,,,,100,804,Clouds,overcast clouds,04d
1680768000,2023-04-06 08:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.69,10000,-3.34,-1.54,0.33,2.3,1021,,,67,3.09,330,,,,,,75,803,Clouds,broken clouds,04d
1680771600,2023-04-06 09:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,2.69,10000,-3.8,-1.62,1.75,3.3,1021,,,60,5.14,350,,,,,,75,803,Clouds,broken clouds,04d
1680775200,2023-04-06 10:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,3.22,10000,-3.16,-1.21,2.73,3.86,1021,,,61,5.66,350,,,,,,75,803,Clouds,broken clouds,04d
1680778800,2023-04-06 11:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,3.59,10000,-2.85,-0.5,2.3,4.97,1020,,,61,5.14,350,,,,,,75,803,Clouds,broken clouds,04d
1680782400,2023-04-06 12:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,2.99,10000,-2.24,-1.14,2.3,3.73,1020,,,67,4.92,5,12.96,0.15,,,,75,600,Snow,light snow,13d
1680782400,2023-04-06 12:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,2.99,10000,-2.24,-1.14,2.3,3.73,1020,,,67,4.92,5,12.96,0.15,,,,75,500,Rain,light rain,10d
1680786000,2023-04-06 13:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,2.3,10000,-1.16,-3.35,1.75,3.66,1019,,,77,8.05,5,13.86,0.22,,,,75,600,Snow,light snow,13d
1680786000,2023-04-06 13:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,2.3,10000,-1.16,-3.35,1.75,3.66,1019,,,77,8.05,5,13.86,0.22,,,,75,500,Rain,light rain,10d
1680789600,2023-04-06 14:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,2,8000,-0.8,-1.56,1.19,3.1,1019,,,81,3.6,310,,0.23,,,,75,600,Snow,light snow,13d
1680789600,2023-04-06 14:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,2,8000,-0.8,-1.56,1.19,3.1,1019,,,81,3.6,310,,0.23,,,,75,500,Rain,light rain,10d
1680793200,2023-04-06 15:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.29,5000,-0.56,-3.26,0.08,2.55,1018,,,87,4.92,328,11.18,,,0.18,,75,601,Snow,snow,13d
1680793200,2023-04-06 15:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.29,5000,-0.56,-3.26,0.08,2.55,1018,,,87,4.92,328,11.18,,,0.18,,75,701,Mist,mist,50d
1680796800,2023-04-06 16:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.02,7000,-0.52,-3.33,0.4,1.68,1018,,,89,4.47,20,9.83,0.76,,,,75,500,Rain,light rain,10d
1680800400,2023-04-06 17:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.8,7000,-0.57,-3.87,0.23,1.12,1018,,,90,4.92,349,11.18,0.77,,,,75,500,Rain,light rain,10d
1680804000,2023-04-06 18:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.58,4600,-0.24,-2.91,-0.16,1.08,1019,,,94,3.13,355,7.6,1.02,,,,75,501,Rain,moderate rain,10n
1680804000,2023-04-06 18:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.58,4600,-0.24,-2.91,-0.16,1.08,1019,,,94,3.13,355,7.6,1.02,,,,75,701,Mist,mist,50n
1680807600,2023-04-06 19:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.58,3900,-0.24,-4.15,-0.16,1.08,1018,,,94,4.92,351,8.94,1.27,,,,75,701,Mist,mist,50n
1680807600,2023-04-06 19:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.58,3900,-0.24,-4.15,-0.16,1.08,1018,,,94,4.92,351,8.94,1.27,,,,75,501,Rain,moderate rain,10n
1680811200,2023-04-06 20:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.58,5000,-0.24,-3.29,-0.16,1.08,1018,,,94,3.6,310,,0.51,,,,75,500,Rain,light rain,10n
1680811200,2023-04-06 20:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.58,5000,-0.24,-3.29,-0.16,1.08,1018,,,94,3.6,310,,0.51,,,,75,701,Mist,mist,50n
1680814800,2023-04-06 21:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.97,4700,0.11,-1.4,-0.16,1.68,1018,,,94,2.06,330,,0.38,,,,75,500,Rain,light rain,10n
1680814800,2023-04-06 21:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.97,4700,0.11,-1.4,-0.16,1.68,1018,,,94,2.06,330,,0.38,,,,75,701,Mist,mist,50n
1680818400,2023-04-06 22:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.75,6000,0.33,-3.06,-0.16,1.08,1017,,,97,3.58,16,8.94,0.76,,,,75,500,Rain,light rain,10n
1680822000,2023-04-06 23:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.65,6000,0.23,-2.32,-0.16,1.08,1017,,,97,2.57,320,,0.51,,,,75,500,Rain,light rain,10n
1680825600,2023-04-07 00:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.67,6000,0.25,-3.47,0.08,1.08,1016,,,97,4.02,27,9.83,0.51,,,,75,500,Rain,light rain,10n
1680829200,2023-04-07 01:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.76,10000,0.2,-2.66,0.08,1.12,1016,,,96,3.09,320,,0.25,,,,75,500,Rain,light rain,10n
1680832800,2023-04-07 02:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.67,4900,0.39,-2.3,0.08,1.08,1016,,,98,2.57,310,,0.25,,,,75,500,Rain,light rain,10n
1680832800,2023-04-07 02:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,0.67,4900,0.39,-2.3,0.08,1.08,1016,,,98,2.57,310,,0.25,,,,75,701,Mist,mist,50n
1680836400,2023-04-07 03:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.04,4200,0.76,-1.32,0.08,1.68,1015,,,98,2.06,310,,,,,,100,300,Drizzle,light intensity drizzle,09n
1680836400,2023-04-07 03:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.04,4200,0.76,-1.32,0.08,1.68,1015,,,98,2.06,310,,,,,,100,701,Mist,mist,50n
1680840000,2023-04-07 04:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.18,2300,0.9,-1.69,0.4,1.68,1015,,,98,2.57,310,,,,,,100,300,Drizzle,light intensity drizzle,09n
1680840000,2023-04-07 04:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.18,2300,0.9,-1.69,0.4,1.68,1015,,,98,2.57,310,,,,,,100,701,Mist,mist,50n
1680843600,2023-04-07 05:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.68,1600,1.11,-0.57,0.64,2.23,1015,,,96,2.06,300,,,,,,100,301,Drizzle,drizzle,09d
1680843600,2023-04-07 05:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,1.68,1600,1.11,-0.57,0.64,2.23,1015,,,96,2.06,300,,,,,,100,701,Mist,mist,50d
1680847200,2023-04-07 06:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,2.07,2300,1.64,-0.11,0.95,2.79,1015,,,97,2.06,310,,,,,,75,500,Rain,light rain,10d
1680847200,2023-04-07 06:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,2.07,2300,1.64,-0.11,0.95,2.79,1015,,,97,2.06,310,,,,,,75,701,Mist,mist,50d
1680850800,2023-04-07 07:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,2.89,3600,2.32,-0.13,1.51,3.9,1015,,,96,3.13,335,6.71,0.15,,,,75,500,Rain,light rain,10d
1680850800,2023-04-07 07:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,2.89,3600,2.32,-0.13,1.51,3.9,1015,,,96,3.13,335,6.71,0.15,,,,75,701,Mist,mist,50d
1680854400,2023-04-07 08:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,3.36,2000,2.93,1.39,2.62,3.86,1015,,,97,2.06,310,,0.25,,,,100,500,Rain,light rain,10d
1680854400,2023-04-07 08:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,3.36,2000,2.93,1.39,2.62,3.86,1015,,,97,2.06,310,,0.25,,,,100,701,Mist,mist,50d
1680858000,2023-04-07 09:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,3.84,3900,3.7,1.04,3.17,4.41,1015,,,99,3.09,300,,0.51,,,,75,500,Rain,light rain,10d
1680858000,2023-04-07 09:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,3.84,3900,3.7,1.04,3.17,4.41,1015,,,99,3.09,300,,0.51,,,,75,701,Mist,mist,50d
1680861600,2023-04-07 10:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,4.3,3800,3.87,2.01,3.17,4.97,1015,,,97,2.57,310,,0.25,,,,100,500,Rain,light rain,10d
1680861600,2023-04-07 10:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,4.3,3800,3.87,2.01,3.17,4.97,1015,,,97,2.57,310,,0.25,,,,100,701,Mist,mist,50d
1680865200,2023-04-07 11:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,4.85,3300,4.41,2.66,3.97,5.57,1015,,,97,2.57,330,,1.02,,,,100,501,Rain,moderate rain,10d
1680865200,2023-04-07 11:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,4.85,3300,4.41,2.66,3.97,5.57,1015,,,97,2.57,330,,1.02,,,,100,701,Mist,mist,50d
1680868800,2023-04-07 12:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,4.99,3600,4.85,3.3,4.28,5.53,1015,,,99,2.06,310,,0.51,,,,75,500,Rain,light rain,10d
1680868800,2023-04-07 12:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,4.99,3600,4.85,3.3,4.28,5.53,1015,,,99,2.06,310,,0.51,,,,75,701,Mist,mist,50d
1680872400,2023-04-07 13:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,5.94,2700,5.5,4.4,4.28,6.68,1015,,,97,2.06,300,,0.89,,,,75,500,Rain,light rain,10d
1680872400,2023-04-07 13:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,5.94,2700,5.5,4.4,4.28,6.68,1015,,,97,2.06,300,,0.89,,,,75,701,Mist,mist,50d
1680876000,2023-04-07 14:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,6.56,2900,6.12,5.68,5.33,7.19,1015,,,97,1.54,290,,0.51,,,,100,500,Rain,light rain,10d
1680876000,2023-04-07 14:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,6.56,2900,6.12,5.68,5.33,7.19,1015,,,97,1.54,290,,0.51,,,,100,701,Mist,mist,50d
1680879600,2023-04-07 15:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,7.44,1900,7,6.16,5.4,8.34,1015,,,97,2.06,280,,1.15,,,,100,501,Rain,moderate rain,10d
1680879600,2023-04-07 15:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,7.44,1900,7,6.16,5.4,8.34,1015,,,97,2.06,280,,1.15,,,,100,701,Mist,mist,50d
1680883200,2023-04-07 16:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,7.9,2700,7.3,7.21,5.88,8.86,1015,,,96,1.54,350,,0.51,,,,75,500,Rain,light rain,10d
1680883200,2023-04-07 16:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,7.9,2700,7.3,7.21,5.88,8.86,1015,,,96,1.54,350,,0.51,,,,75,701,Mist,mist,50d
1680886800,2023-04-07 17:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,7.14,4200,6.7,4.43,5.64,8,1016,,,97,4.12,90,,0.13,,,,100,701,Mist,mist,50d
1680886800,2023-04-07 17:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,7.14,4200,6.7,4.43,5.64,8,1016,,,97,4.12,90,,0.13,,,,100,500,Rain,light rain,10d
1680886800,2023-04-07 17:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,7.14,4200,6.7,4.43,5.64,8,1016,,,97,4.12,90,,0.13,,,,100,300,Drizzle,light intensity drizzle,09d
1680890400,2023-04-07 18:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,6.65,10000,6.06,3.44,5.08,7.23,1017,,,96,4.92,130,9.39,,,,,75,803,Clouds,broken clouds,04n
1680894000,2023-04-07 19:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,5.92,10000,5.18,3.22,5.08,6.64,1018,,,95,3.6,80,,,,,,40,802,Clouds,scattered clouds,03n
1680897600,2023-04-07 20:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,5.74,10000,5.15,2.7,4.52,6.64,1018,,,96,4.12,90,,,,,,75,803,Clouds,broken clouds,04n
1680901200,2023-04-07 21:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,4.8,10000,3.92,1.86,3.73,5.53,1019,,,94,3.6,90,,,,,,40,802,Clouds,scattered clouds,03n
1680904800,2023-04-07 22:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,4.16,10000,2.98,1.43,1.51,5.01,1019,,,92,3.09,90,,,,,,75,803,Clouds,broken clouds,04n
1680908400,2023-04-07 23:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,4.16,10000,2.98,1.43,2.06,5.01,1020,,,92,3.09,100,,,,,,75,803,Clouds,broken clouds,04n
1680912000,2023-04-08 00:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,3.79,10000,2.76,0.98,2.06,4.45,1020,,,93,3.09,100,,,,,,75,803,Clouds,broken clouds,04n
1680915600,2023-04-08 01:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,3.46,10000,2.13,0.56,1.62,4.11,1020,,,91,3.13,106,8.05,,,,,75,803,Clouds,broken clouds,04n
1680919200,2023-04-08 02:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,3.35,10000,2.02,0.88,1.51,3.9,1021,,,91,2.57,100,,,,,,75,803,Clouds,broken clouds,04n
1680922800,2023-04-08 03:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,3.3,10000,1.82,0.36,1.75,3.9,1021,,,90,3.13,158,3.13,,,,,75,803,Clouds,broken clouds,04n
